date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:35:48	44957/44957	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:14:58%20GMT	https://www.americafirst.com/content/dam/accounts/premium-couponz.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/premium-couponz.png	(from https://www.americafirst.com/accounts/checking-accounts/premium-checking.html)
06:35:48	22745/22745	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:14:58%20GMT	https://www.americafirst.com/content/dam/accounts/premium-atm.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/premium-atm.png	(from https://www.americafirst.com/accounts/checking-accounts/premium-checking.html)
06:35:50	5342/5342	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:14:59%20GMT	https://www.americafirst.com/content/dam/accounts/premium-ten-dollars.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/premium-ten-dollars.png	(from https://www.americafirst.com/accounts/checking-accounts/premium-checking.html)
06:35:50	6560/6560	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:14:59%20GMT	https://www.americafirst.com/content/dam/accounts/premium-135-dollars.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/premium-135-dollars.png	(from https://www.americafirst.com/accounts/checking-accounts/premium-checking.html)
06:35:51	25287/25287	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:00%20GMT	https://www.americafirst.com/content/dam/accounts/ft-classic-checking.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ft-classic-checking.png	(from https://www.americafirst.com/accounts/checking-accounts/classic-checking.html?cid=tgt-lk-hth_checking-afcu-ac-ac-20200506)
06:35:51	357660/357660	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:35:51%20GMT	https://www.americafirst.com/accounts/checking-accounts/premium-checking/premium-checking-faq.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/premium-checking/premium-checking-faq.html	(from https://www.americafirst.com/accounts/checking-accounts/premium-checking.html)
06:35:51	40305/40305	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:01%20GMT	https://www.americafirst.com/content/dam/accounts/checkbook-02.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/checkbook-02.jpg	(from https://www.americafirst.com/accounts/checking-accounts/classic-checking.html?cid=tgt-lk-hth_checking-afcu-ac-ac-20200506)
06:35:52	77424/77424	U-----	200	untouched ('')	application/pdf	date:Sun,%2029%20May%202022%2011:15:01%20GMT	https://www.americafirst.com/documents/rate-fee-schedule.pdf	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/documents/rate-fee-schedule.pdf	(from https://www.americafirst.com/accounts/checking-accounts/classic-checking.html?cid=tgt-lk-hth_checking-afcu-ac-ac-20200506)
06:35:52	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:35:53%20GMT	https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.219.delayed	(from https://www.americafirst.com/accounts/savings-accounts/share-savings.html)
06:35:52	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.21a.delayed	(from https://www.americafirst.com/accounts/savings-accounts/money-market-savings.html?cid=tgt-lk-money_market_savings-afcu-ln-ac-20210422)
06:35:53	64567/64567	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:10%20GMT	https://www.americafirst.com/content/dam/accounts/ft-beach.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ft-beach.jpg	(from https://www.americafirst.com/accounts/savings-accounts/money-market-savings.html?cid=tgt-lk-money_market_savings-afcu-ln-ac-20210422)
06:35:54	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.21c.delayed	(from https://www.americafirst.com/accounts/savings-accounts/health-savings.html?cid=tgt-lk-hsa_targeted-afcu-ln-ac-20210422)
06:35:58	87057/87057	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:03%20GMT	https://www.americafirst.com/content/dam/accounts/ft-ski.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ft-ski.jpg	(from https://www.americafirst.com/accounts/savings-accounts/share-savings.html)
06:35:58	316877/316877	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:35:53%20GMT	https://www.americafirst.com/accounts/savings-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts.html	(from https://www.americafirst.com/accounts/savings-accounts/share-savings.html)
06:36:01	31664/31664	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:12%20GMT	https://www.americafirst.com/content/dam/accounts/hsa-service-center.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/hsa-service-center.jpg	(from https://www.americafirst.com/accounts/savings-accounts/health-savings.html?cid=tgt-lk-hsa_targeted-afcu-ln-ac-20210422)
06:36:01	38743/38743	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:13%20GMT	https://www.americafirst.com/content/dam/accounts/hsa-employers.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/hsa-employers.jpg	(from https://www.americafirst.com/accounts/savings-accounts/health-savings.html?cid=tgt-lk-hsa_targeted-afcu-ln-ac-20210422)
06:36:01	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.220.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/dedicated-savings.html)
06:36:02	36903/36903	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:13%20GMT	https://www.americafirst.com/content/dam/home/feature-tile/ft-health-savings-01.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/home/feature-tile/ft-health-savings-01.jpg	(from https://www.americafirst.com/accounts/savings-accounts/health-savings.html?cid=tgt-lk-hsa_targeted-afcu-ln-ac-20210422)
06:36:02	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.222.delayed	(from https://www.americafirst.com/accounts/savings-accounts/wedding-savings.html)
06:36:04	307870/307870	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:04%20GMT	https://www.americafirst.com/accounts/certificate-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts.html	(from https://www.americafirst.com/accounts/certificate-accounts/dedicated-savings.html)
06:36:04	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:05%20GMT	https://www.americafirst.com/about/contact.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/contact.223.delayed	(from https://www.americafirst.com/accounts/savings-accounts/wedding-savings.html)
06:36:05	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.225.delayed	(from https://www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html)
06:36:05	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.226.delayed	(from https://www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html)
06:36:05	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.228.delayed	(from https://www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html)
06:36:05	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.229.delayed	(from https://www.americafirst.com/accounts/savings-accounts/charitable-memorial.html)
06:36:07	72331/72331	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:17%20GMT	https://www.americafirst.com/content/dam/accounts/ft-graduation.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ft-graduation.jpg	(from https://www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html)
06:36:08	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.22b.delayed	(from https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html?cid=tgt-lk-youth_account-afcu-ac-ac-20210802)
06:36:11	342886/342886	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:05%20GMT	https://www.americafirst.com/content/afcu/en/about/contact/contact.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/afcu/en/about/contact/contact.html	(from https://www.americafirst.com/accounts/savings-accounts/wedding-savings.html)
06:36:12	133421/133421	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:19%20GMT	https://www.americafirst.com/content/dam/accounts/ft-teen-debit.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ft-teen-debit.jpg	(from https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html?cid=tgt-lk-youth_account-afcu-ac-ac-20210802)
06:36:12	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.22e.delayed	(from https://www.americafirst.com/accounts/savings-accounts/student-savings-account.html)
06:36:12	310212/310212	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:12%20GMT	https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/youth-accounts.html	(from https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html?cid=tgt-lk-youth_account-afcu-ac-ac-20210802)
06:36:13	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.230.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/ira-cd.html)
06:36:14	38983/38983	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:22%20GMT	https://www.americafirst.com/content/dam/accounts/ira-service-center.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/ira-service-center.jpg	(from https://www.americafirst.com/accounts/certificate-accounts/ira-cd.html)
06:36:14	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.232.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/regular-cd.html)
06:36:15	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.233.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/bump-cd.html)
06:36:18	270020/270020	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:19%20GMT	https://www.americafirst.com/content/dam/accounts/penny-buck.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/accounts/penny-buck.png	(from https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html?cid=tgt-lk-youth_account-afcu-ac-ac-20210802)
06:36:21	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20May%202022%2011:36:21%20GMT	https://www.americafirst.com/content/dam/documents/rate-fee-schedule.pdf	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/documents/rate-fee-schedule.234.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/bump-cd.html)
06:36:21	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.235.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/flexible-cd.html)
06:36:21	0/-1	---M--	301	error ('')			https://www.americafirst.com/content/dam/documents/rate-fee-schedule.pdf	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/documents/rate-fee-schedule.236.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/flexible-cd.html)
06:36:21	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.237.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/ladder-cd.html)
06:36:21	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.238.delayed	(from https://www.americafirst.com/accounts/certificate-accounts/ladder-cd.html)
06:36:21	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.239.delayed	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:22%20GMT	https://www.americafirst.com/accounts/checking-accounts/checking-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/checking-accounts.html	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:25	29695/29695	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:20%20GMT	https://www.americafirst.com/content/dam/learn/ft-fundamentals.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/learn/ft-fundamentals.jpg	(from https://www.americafirst.com/accounts/savings-accounts/student-savings-account.html)
06:36:25	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:24%20GMT	https://www.americafirst.com/accounts/checking-accounts/checking-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/checking-accounts.html	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:25	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.23f.delayed	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:26	6533/6533	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:26%20GMT	https://www.americafirst.com/content/dam/about/payments.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/payments.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:27	4174/4174	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:25%20GMT	https://www.americafirst.com/content/dam/about/checking-savings.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/checking-savings.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:27	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/branches.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches.241.delayed	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:28	3978/3978	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:26%20GMT	https://www.americafirst.com/content/dam/about/tech.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/tech.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:29	6149/6149	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:27%20GMT	https://www.americafirst.com/content/dam/about/anytime-access.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/anytime-access.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:29	4552/4552	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:27%20GMT	https://www.americafirst.com/content/dam/calcxml/security.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/calcxml/security.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:30	312852/312852	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20May%202022%2011:36:30%20GMT	https://www.americafirst.com/about/membership/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/_https_/maps.gstatic.com/mapfiles/openhand_8_8.245.delayed	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:33	4634/4634	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:28%20GMT	https://www.americafirst.com/content/dam/calcxml/offers.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/calcxml/offers.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:33	309064/309064	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:33%20GMT	https://www.americafirst.com/accounts/checking-accounts/switch-kit.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/switch-kit.html	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:34	2073/2073	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google4.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/google4.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:36	2259/2259	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/mapcnt6.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/mapcnt6.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:36	9431/9431	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/sv9.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/sv9.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:40	49357/49357	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/cb_scout5.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/cb_scout5.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:40	1031/1031	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/tmapctrl.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/tmapctrl.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:40	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.24d.delayed	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:41	1450/1450	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/tmapctrl4.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/api-3/images/tmapctrl4.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:41	8576/8576	U-----	200	untouched ('')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/mv/imgs8.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/maps.gstatic.com/mapfiles/mv/imgs8.png	(from https://www.americafirst.com/about/membership/become-member.html)
06:36:42	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:42%20GMT	https://www.americafirst.com/accounts/checking-accounts/checking-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/checking-accounts.252.delayed	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:44	305381/305381	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:42%20GMT	https://www.americafirst.com/about/branches/hafb-community-branch.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches/hafb-community-branch.html	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:44	305526/305526	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:43%20GMT	https://www.americafirst.com/about/branches/hafb-west-branch.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches/hafb-west-branch.html	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:45	305426/305426	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:43%20GMT	https://www.americafirst.com/about/branches/hafb-east-branch.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/branches/hafb-east-branch.html	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:44%20GMT	https://www.americafirst.com/visa/visa-debit-cards/visa-check-card.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/visa/visa-debit-cards/visa-check-card.html	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:48	106989/106989	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:41%20GMT	https://www.americafirst.com/content/dam/about/military-offer.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/military-offer.jpg	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20May%202022%2011:36:45%20GMT	https://www.americafirst.com/visa/visa1/visa-platinum.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/visa/visa1/visa-platinum.html	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:48	14455/14455	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:43%20GMT	https://www.americafirst.com/content/dam/about/get-100.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/get-100.png	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:48	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.257.delayed	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:50	15120/15120	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:44%20GMT	https://www.americafirst.com/content/dam/about/up-to-100.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/up-to-100.png	(from https://www.americafirst.com/about/membership/military-offer.html)
06:36:51	99173/99173	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:46%20GMT	https://www.americafirst.com/content/dam/about/get-away-today.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/get-away-today.jpg	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:51	0/-1	---M--	302	error ('')			https://www.americafirst.com/about/help/faq/quicken-quickbooks.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/help/faq/quicken-quickbooks.26f.delayed	(from https://www.americafirst.com/about/membership/exclusive-pre-sales.html)
06:36:51	309427/309427	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:51%20GMT	https://www.americafirst.com/about/membership/member-deals-discounts/get-away-today.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/member-deals-discounts/get-away-today.html	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:51	34169/34169	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:46%20GMT	https://www.americafirst.com/content/dam/about/pre-sale-discounts-02.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/pre-sale-discounts-02.jpg	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:52	143916/143916	U-----	200	untouched ('')	image/jpeg	date:Sun,%2029%20May%202022%2011:15:48%20GMT	https://www.americafirst.com/content/dam/about/lea-lana-banana.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/lea-lana-banana.jpg	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:54	310464/310464	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:53%20GMT	https://www.americafirst.com/about/membership/member-deals-discounts/lea-lanas-bananas.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/member-deals-discounts/lea-lanas-bananas.html	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:54	10354/10354	U-----	200	untouched ('')	image/png	date:Sun,%2029%20May%202022%2011:15:49%20GMT	https://www.americafirst.com/content/dam/about/ft-ski-utah.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/about/ft-ski-utah.png	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:55	309895/309895	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:54%20GMT	https://www.americafirst.com/about/membership/member-deals-discounts/ski-utah-discount.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/member-deals-discounts/ski-utah-discount.html	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
06:36:55	308752/308752	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2029%20May%202022%2011:36:55%20GMT	https://www.americafirst.com/about/membership/member-deals-discounts/discovery-museum.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/member-deals-discounts/discovery-museum.html	(from https://www.americafirst.com/about/membership/member-deals-discounts.html)
